date,market_ew30,high_volatility_lb63_b3_monthly,high_volatility_lb21_b5_monthly,high_volatility_lb63_b5_monthly,high_volatility_lb252_b10_monthly,high_volatility_lb252_b3_monthly,time_series_momentum_lb126_monthly,cross_momentum_lb252_skip21_b3_weekly,time_series_momentum_lb252_monthly,cross_momentum_lb21_skip0_b5_monthly,cross_momentum_lb63_skip0_b10_monthly,cross_momentum_lb21_skip0_b3_monthly,time_series_momentum_lb21_monthly,cross_momentum_lb21_skip0_b10_monthly,time_series_momentum_lb63_monthly,time_series_momentum_lb126_weekly,cross_reversal_lb63_skip0_b5_weekly,high_volatility_lb126_b3_monthly,time_series_momentum_lb252_weekly,cross_reversal_lb126_skip0_b5_weekly,time_series_momentum_lb63_weekly,cross_momentum_lb63_skip0_b5_monthly,cross_momentum_lb63_skip0_b3_monthly,low_volatility_lb21_b3_monthly,low_volatility_lb21_b5_monthly,cross_reversal_lb21_skip0_b3_weekly,low_volatility_lb126_b3_monthly,low_volatility_lb63_b3_monthly,cross_momentum_lb252_skip21_b3_monthly,cross_reversal_lb126_skip0_b10_monthly,cross_reversal_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b3_monthly,cross_momentum_lb252_skip21_b5_monthly,cross_momentum_lb252_skip21_b5_weekly,low_volatility_lb252_b3_monthly,low_volatility_lb63_b5_monthly,cross_momentum_lb63_skip0_b10_weekly,low_volatility_lb126_b5_monthly,low_volatility_lb252_b5_monthly,cross_momentum_lb63_skip0_b5_weekly,cross_momentum_lb63_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_monthly,cross_momentum_lb252_skip21_b10_monthly,cross_momentum_lb126_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_weekly,cross_momentum_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b10_monthly,cross_momentum_lb252_skip21_b10_weekly,cross_reversal_lb21_skip0_b10_weekly,low_volatility_lb252_b10_monthly,low_volatility_lb63_b10_monthly,time_series_reversal_lb21_monthly,low_volatility_lb126_b10_monthly,cross_reversal_lb21_skip0_b5_weekly,low_volatility_lb21_b10_monthly,time_series_reversal_lb252_monthly,time_series_reversal_lb126_monthly,cross_reversal_lb63_skip0_b3_weekly,high_volatility_lb21_b10_monthly,high_volatility_lb126_b10_monthly,high_volatility_lb126_b5_monthly,cross_momentum_lb21_skip0_b3_weekly,cross_momentum_lb21_skip0_b5_weekly,high_volatility_lb21_b3_monthly,cross_momentum_lb21_skip0_b10_weekly,time_series_reversal_lb63_weekly,high_volatility_lb252_b5_monthly,high_volatility_lb63_b10_monthly,time_series_reversal_lb126_weekly,time_series_reversal_lb63_monthly,time_series_momentum_lb21_weekly,time_series_reversal_lb21_weekly,cross_reversal_lb63_skip0_b5_monthly,cross_reversal_lb63_skip0_b10_weekly,cross_reversal_lb63_skip0_b10_monthly,cross_reversal_lb63_skip0_b3_monthly,cross_reversal_lb252_skip21_b3_monthly
2013-01-16,1.011168256,0.01361675742,0.006997348422,0.0007598438201,0.00661593237,0.01058902213,1.68761768,0.1201778256,3.595032697,0.4696783382,0.8837833612,0.2566804249,0.8109567008,0.5778652173,1.482472147,0.4770456379,0.5281270809,0.206194607,0.8128283879,0.5169464026,0.638370131,1.598378811,1.119583482,0.8337602372,0.8203430008,1.037324399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-17,1.056256759,0.01362672998,0.006909861318,0.0007529229773,0.006772388009,0.01059726957,1.846907031,0.1246555485,3.835910363,0.4843455297,0.9424213561,0.2670552158,0.8586748095,0.6082664028,1.502536396,0.5032453622,0.5172903025,0.2062586319,0.8508218959,0.5072306514,0.665847959,1.660278928,1.145504391,0.8296560534,0.8255485097,1.037681466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-18,1.078879994,0.01420251524,0.00692791964,0.0007640609751,0.006779377887,0.0110735247,1.923260051,0.1181278953,3.910921809,0.4983614777,0.9406689547,0.2797583264,0.8906622992,0.6302318345,1.506369429,0.5156137837,0.5209344588,0.2099538847,0.8610379341,0.5112459035,0.6778798421,1.674424648,1.159334743,0.8153359533,0.8244552961,1.069092395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-22,1.110944109,0.01576791881,0.007446155967,0.0008319045511,0.007345991441,0.01237109935,2.049853917,0.1099274727,4.052225071,0.5149518924,0.9693134243,0.2892752085,0.9345304399,0.6730680389,1.517245847,0.5331109764,0.5285280507,0.2197840569,0.8702897719,0.5057856019,0.6856380142,1.674267014,1.160076492,0.7728950427,0.7931892399,1.08857668,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-23,1.10693712,0.0153595444,0.00714522064,0.0007626021499,0.006930642597,0.01203254874,2.050254034,0.1167804308,4.05540242,0.5297397179,0.9658785522,0.3017159077,0.9544335978,0.696796978,1.515871514,0.5339828211,0.519176383,0.2173631404,0.8743383099,0.4986213136,0.6907260872,1.698922317,1.163977924,0.7731347742,0.8096428298,1.078692632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-24,1.127909669,0.01396317787,0.006333212454,0.0006996540789,0.006764626642,0.01087727223,2.115489118,0.1262846381,4.213924314,0.5296055973,1.054308439,0.2923414164,1.00115036,0.748322285,1.538844431,0.542835871,0.4912626649,0.208965836,0.9062075147,0.4750666405,0.7211423683,1.771348875,1.219892848,0.7968523709,0.8566573742,1.007583339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-25,1.167409271,0.01372821724,0.006219034614,0.0006837752019,0.006885447203,0.01068428747,2.27300526,0.1327671353,4.457716664,0.5235963558,1.09370248,0.2883963625,1.031116526,0.7459917483,1.558532671,0.5651178865,0.4775815397,0.2074742455,0.9426846991,0.4618622644,0.7537474955,1.833431227,1.257644446,0.7984891649,0.8644642408,0.9885912848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-28,1.147689468,0.01217120137,0.00584758203,0.0005999223861,0.006315344446,0.009418788263,2.192658928,0.1449404909,4.400847133,0.5178545664,1.028285483,0.2809899315,1.015043308,0.7182789021,1.544152703,0.5530503586,0.4697368964,0.1975461854,0.9470077167,0.4684332288,0.7518469076,1.808155754,1.246930966,0.82853742,0.8906017961,0.9781899417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-29,1.172603224,0.01283774429,0.005853811189,0.0005782895062,0.006218713992,0.009956643369,2.290537359,0.1399325845,4.484887643,0.5244160322,1.035910931,0.2870364859,1.036239597,0.7191856765,1.549955321,0.5676315393,0.4816979581,0.2020869737,0.9525080399,0.4731541038,0.7562035088,1.814204018,1.262224109,0.8052613644,0.8901228729,0.9925023207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-30,1.125172168,0.0110705508,0.005190629885,0.0004839008187,0.005350052705,0.008526676392,2.117587929,0.1459330004,4.292131659,0.4765542016,0.8971643764,0.2546929029,0.960561192,0.6302469408,1.513468533,0.5400507285,0.4808173943,0.1904049603,0.9330527964,0.4895569075,0.7339265145,1.672034429,1.1735871,0.865015289,0.9410818621,0.9731725039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-01-31,1.129643066,0.0117669191,0.005567979422,0.0005181099931,0.005857440844,0.009088701616,2.130661593,0.1413115635,4.287496815,0.4741559876,0.9319370711,0.2547513945,0.97786478,0.6644434715,1.524653859,0.5425677186,0.4790436279,0.195446348,0.9298442004,0.4779610088,0.7309685013,1.690402379,1.179024672,0.8344612519,0.906886142,0.9698047141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-01,1.185215029,0.01204132148,0.005546360914,0.0005170759733,0.005682236405,0.009390094113,2.313735876,0.1405406912,4.565509438,0.4861592088,0.9674425175,0.2530320215,1.082059304,0.6636958115,1.579312685,0.5740905018,0.476632545,0.1982912647,0.9723423548,0.4742905663,0.7709170239,1.705988473,1.192405558,0.8327968626,0.9071607863,0.9561262338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-04,1.09715637,0.01165834001,0.005501479403,0.0004991575422,0.005563829257,0.008978502524,2.027158632,0.1410581155,4.113694073,0.4973324195,0.9545397604,0.2601059904,0.9344980364,0.6728423984,1.498020259,0.5305155265,0.4765811306,0.1957164575,0.9051352279,0.4758078096,0.7036790786,1.713417065,1.215588902,0.8442154789,0.9110716005,0.9440681491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-05,1.13773537,0.01079190195,0.005279177101,0.0004719518296,0.005356717798,0.008389422618,2.123833509,0.1492253222,4.375230499,0.5069225811,0.9763389077,0.2711097611,1.003326384,0.691426482,1.541785933,0.5464960191,0.4721060133,0.1909924928,0.9454343033,0.4776920804,0.742461223,1.760551986,1.23498463,0.8602337269,0.9307006215,0.9310412011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-06,1.159611749,0.01158967914,0.005473487587,0.0005146595574,0.005687253216,0.008976329026,2.195933808,0.1443800328,4.416061498,0.4875418891,0.9945078223,0.2614495063,1.032298131,0.6595793475,1.555076795,0.5583367347,0.4708884058,0.197112383,0.951625403,0.4717404954,0.7528739576,1.750848847,1.224869412,0.8417769396,0.9124648484,0.9392490359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-07,1.150572463,0.01084792644,0.005581326311,0.0004837591463,0.005480048405,0.008217399522,2.120688569,0.1473295648,4.440930054,0.4931238375,0.9567351263,0.2673710973,1.024029684,0.6528092226,1.553392747,0.5476349894,0.4769698463,0.1919760689,0.9554254335,0.489305243,0.75379189,1.714456385,1.247640118,0.8481721556,0.9028526771,0.9274159423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-08,1.18458662,0.01115052322,0.005539250826,0.0004965349614,0.005899851964,0.008568120816,2.213733634,0.1498694188,4.610017997,0.5003537406,1.00143925,0.2784056223,1.069981533,0.6650631285,1.58313754,0.5618914722,0.4709515632,0.1939029835,0.9809186737,0.4760802102,0.7801944374,1.75417922,1.275980049,0.8456366819,0.906499971,0.9204556136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-11,1.182880275,0.01139286711,0.005673904671,0.0005082858016,0.006041611451,0.008725707315,2.203745455,0.1507865548,4.592796511,0.4947362379,1.00211013,0.2715206173,1.056855496,0.6552709335,1.57838911,0.5607888991,0.4786588677,0.1953156801,0.9786605383,0.4836653908,0.7653797816,1.737734016,1.265807236,0.8250176577,0.8946414379,0.9435631768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-12,1.206122547,0.01221470373,0.005676219665,0.0005369439837,0.006344352823,0.009274826355,2.285401127,0.1555731309,4.670330224,0.5197426715,1.067190339,0.2907093362,1.09315853,0.6836021006,1.602688509,0.5733808946,0.4752899035,0.1989854119,0.9908928197,0.466561776,0.783137785,1.801495409,1.277199794,0.817825996,0.8944444636,0.9417535524,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-13,1.220185448,0.01228535829,0.005714119095,0.0005291774341,0.006195721592,0.00934764731,2.313515905,0.1621297283,4.770371995,0.5532976871,1.130138637,0.3116846953,1.111961531,0.7330541647,1.625040824,0.5800570176,0.4639828571,0.1990590993,1.006241115,0.4580400732,0.7939242766,1.85281506,1.326318112,0.8024406617,0.8912215282,0.9348818956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-14,1.241619548,0.0132289546,0.006200940966,0.0005658833342,0.006537374053,0.01029988574,2.413507601,0.1402854604,4.714956395,0.5205915317,1.082855328,0.2738695861,1.106161681,0.7179912694,1.621039321,0.5902606526,0.4773948248,0.2072202131,0.9977200445,0.4653757945,0.7841749922,1.793444427,1.243871465,0.7280055011,0.8502186175,0.9771804382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-15,1.242444697,0.01129765139,0.005648362529,0.0004901921943,0.005758048283,0.008730902896,2.418864398,0.1534606258,4.833726179,0.5484926767,1.143592258,0.3021509245,1.126736422,0.731380205,1.647236629,0.5921096689,0.4667716619,0.1961201247,1.01631558,0.4726664448,0.791439555,1.866528303,1.31208292,0.7460392147,0.8914981454,0.9663741626,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-19,1.295732878,0.009971303391,0.005445840979,0.0004357248324,0.005046238967,0.007600007942,2.528061791,0.1618348219,5.194452797,0.5571138314,1.051044044,0.304033507,1.190976807,0.7753271486,1.711062043,0.6105951535,0.4732075357,0.1854914442,1.064067669,0.4957504945,0.8412071671,1.848695273,1.322245861,0.7545535495,0.9087438822,0.9650251311,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-20,1.140483429,0.007384059795,0.004460714999,0.0003005766742,0.003590049496,0.005445938198,2.089546094,0.1745162063,4.729057935,0.5774411001,0.912902126,0.3122547536,1.020476327,0.8111673574,1.604287288,0.5458117074,0.4793321072,0.1644741986,0.985268374,0.5366819671,0.7284619244,1.789974089,1.391027554,0.8417100406,0.997089943,0.9517595123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-21,1.088389198,0.006921703275,0.004265255759,0.0002757353494,0.003188740139,0.005095285488,1.953307192,0.1787821289,4.515507762,0.5967205239,0.8284258161,0.3174146226,0.9689337388,0.8339079392,1.55869865,0.523188404,0.4820133068,0.1603741019,0.9510164512,0.5524186669,0.6862175704,1.72404549,1.384534921,0.8861948359,1.020130175,0.9425904675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-22,1.154164134,0.006461159078,0.003961442287,0.0002526116415,0.003181621334,0.004699544148,2.090593607,0.195558485,4.934888479,0.6472573606,0.9090109423,0.3576587397,1.05216748,0.8839252649,1.641957775,0.5484620056,0.4665468559,0.1558569017,1.011679307,0.5407715524,0.7359503314,1.840857466,1.466006447,0.9026185984,1.058209544,0.9274366669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-25,1.001274735,0.005743804355,0.003528055417,0.0002236549604,0.002744097601,0.004156976922,1.76229495,0.1991919428,4.252339685,0.6362233696,0.8294664968,0.34911985,0.8946662639,0.867440163,1.498654569,0.4968899427,0.4670773652,0.1477444512,0.9205322156,0.550512962,0.6441019913,1.793898766,1.473589978,0.9723171037,1.118461823,0.9199904246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-26,1.046238544,0.005902045826,0.003550961628,0.0002308083799,0.00291852124,0.004261228397,1.865957553,0.2062935868,4.46362711,0.6455755952,0.8672161615,0.3608040116,0.9421876959,0.8733169248,1.538757898,0.5143491335,0.468902396,0.1501144435,0.9494219881,0.5397069682,0.6695612988,1.850581469,1.471851086,0.9658898362,1.114720772,0.926549274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-27,1.137809205,0.006017838285,0.00335046106,0.0002389324483,0.002986327667,0.004373591176,2.079974414,0.2084870224,4.942818968,0.6645838913,0.9560525319,0.3765631946,1.040393196,0.8961574992,1.638290225,0.5502453744,0.4624074954,0.1515639044,1.020222941,0.5199459641,0.7285416788,1.950413833,1.498236528,0.9632715424,1.147163741,0.938168976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-02-28,1.13272332,0.005716304352,0.003213672682,0.000225739069,0.002914711877,0.004090440602,2.068889768,0.2152364796,4.964082492,0.6840248593,0.9685793496,0.3970145317,1.040425208,0.9117234983,1.642627949,0.5502166391,0.4568246902,0.1484426447,1.024792123,0.5141085625,0.7304201774,1.973098501,1.538988375,0.9784123577,1.171174981,0.926144301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-01,1.122343073,0.005006417841,0.002778088519,0.0001875008558,0.002489111047,0.003412970915,2.114593442,0.2440554039,5.12526036,0.7513669257,1.008932226,0.4462195263,1.068459694,1.003084046,1.664978824,0.5558729727,0.4449723217,0.138175414,1.048546072,0.4906638851,0.741475941,2.103453278,1.665654573,1.045106714,1.25338014,0.8908786338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-04,1.141737684,0.004583830023,0.002700532711,0.0001723569531,0.00226596828,0.003123156801,2.195107518,0.263699505,5.341335977,0.8003613796,1.017933042,0.4869661297,1.101363292,1.079495273,1.703944748,0.5696732054,0.4350483052,0.1329443228,1.080752969,0.4821331268,0.7637871403,2.185279207,1.759615136,1.074172061,1.271940631,0.8685122476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-05,1.218084004,0.004647401871,0.002884479245,0.000181717601,0.00237465143,0.003167655598,2.355813275,0.2762677633,5.740313289,0.7939874873,1.054758905,0.4918984529,1.132705579,1.044906762,1.780676868,0.5968775556,0.429657571,0.1328430068,1.139430288,0.4732419513,0.8078239723,2.234570287,1.763878355,1.041528972,1.226157224,0.863468741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-06,1.246084211,0.00510556229,0.003104114905,0.0002070033582,0.002656644232,0.003651903598,2.36009247,0.2440141424,5.682526342,0.7299085467,1.033160957,0.4473404759,1.117074529,0.9708323587,1.782647962,0.5974452941,0.4374153167,0.1411999602,1.130614709,0.4792914347,0.8087445696,2.166977061,1.669747905,1.005716265,1.176452625,0.8864986501,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-07,1.268187492,0.005358921645,0.003267422462,0.0002195582784,0.002759763233,0.003789469858,2.386113726,0.2368678416,5.734625139,0.7032251612,1.014335751,0.4264568303,1.115268364,0.9323716291,1.794652793,0.6016652909,0.4413364395,0.1437444323,1.137945157,0.4814199655,0.815593235,2.134265341,1.621086497,0.9645909651,1.143233346,0.9021476842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-08,1.324635242,0.005524359269,0.003456866662,0.000231814696,0.002866506578,0.004010508399,2.497480287,0.2347966185,5.975098173,0.6806018414,1.055453289,0.4240349192,1.124267999,0.8941088712,1.845790237,0.6199289424,0.4345957622,0.1470474026,1.172444326,0.4725510171,0.8452549355,2.19417053,1.622879172,0.940297323,1.107457741,0.9022799098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-11,1.344042893,0.005465203216,0.003408343327,0.0002266817893,0.002856982551,0.003930429743,2.54916263,0.2385648423,6.118167103,0.6720929898,1.066857399,0.4263371877,1.135231426,0.8986823187,1.868967029,0.6265459757,0.4343690578,0.145223247,1.191843707,0.4694668164,0.8610693537,2.223224542,1.643814982,0.9503322593,1.115899481,0.8901728522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-12,1.324002008,0.005532616611,0.003341458358,0.0002238632168,0.002780063117,0.00398166024,2.496033661,0.2337600489,6.000611913,0.65993976,1.018268032,0.416737211,1.122384116,0.8987585861,1.845328782,0.619312955,0.4390372102,0.1451547071,1.171857028,0.4710516658,0.8453309842,2.208197191,1.63312287,0.961057425,1.127772457,0.8896963702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-13,1.342734873,0.005277905841,0.00331869677,0.0002085710402,0.00274017957,0.003598475333,2.585404694,0.2558234431,6.27580788,0.7065133826,1.070907694,0.4492490936,1.155626326,0.9749522771,1.885405435,0.6267519236,0.4231921586,0.139875067,1.205588618,0.4622666123,0.8693039653,2.346935694,1.762745366,0.9555750466,1.131928466,0.8466578631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-14,1.396656515,0.005444667013,0.003529824312,0.0002184870978,0.002858675173,0.003733962366,2.676826333,0.2539756338,6.503177501,0.7022350039,1.116025807,0.4403830206,1.168630692,0.9470732491,1.925793376,0.647737287,0.4216969358,0.1423349996,1.239754368,0.4544045041,0.8956277824,2.352295051,1.735985017,0.9188976517,1.092996264,0.8611910016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-15,1.38978804,0.005588233253,0.0036984606,0.0002277651587,0.003084597147,0.003863851141,2.630721703,0.2409706466,6.357131963,0.6750550234,1.088715386,0.4297060462,1.152733365,0.9226281049,1.905742826,0.6443801059,0.4254948197,0.1449028211,1.222519513,0.454205239,0.884546598,2.310466307,1.699382623,0.895803106,1.064575566,0.8757513931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-18,1.349077427,0.005789599052,0.003892880815,0.000234654697,0.003144853544,0.003954255301,2.509493797,0.2394775909,6.062751591,0.6738609269,1.085285422,0.4194836011,1.130221979,0.9190080151,1.852766843,0.6251012501,0.4273489095,0.1467774573,1.188232816,0.4587655143,0.8541053087,2.307630407,1.671522859,0.8713409626,1.033956239,0.8855418986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-19,1.320667577,0.00521056808,0.003426370082,0.0002061863044,0.002783299799,0.003467982256,2.502060357,0.2559691139,6.071974721,0.7318003095,1.11660089,0.460763936,1.148297037,1.01228554,1.849480536,0.6239886414,0.4192791244,0.1402802391,1.193993023,0.4478401998,0.8512865604,2.395542045,1.734951216,0.9234151974,1.102133008,0.8547983397,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013-03-20,1.390891422,0.005295942701,0.003534171749,0.0002140275047,0.002879578629,0.003504421045,2.661386104,0.2648690518,6.457326344,0.7226764748,1.12327276,0.4610329423,1.175634394,0.9990173369,1.919951687,0.6495998023,0.4142603047,0.1410887292,1.242592922,0.4339577492,0.8943051429,2.456240415,1.764423093,0.9130488784,1.083337719,0.8601600392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
