annual_sharpe,correlation,seed,seed_source,proposal_recall,method,fdp,conditional_power,end_to_end_power,discoveries,delay_days
0.5,0,314307,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314308,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314308,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314309,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314309,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314310,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314310,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314311,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314311,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314312,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314312,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314313,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314313,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314314,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314314,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314315,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314315,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314316,archived_314159_anchor,0.75,SAFE-ALPHA,0.5,0.0833333333333,0.0625,2,351
0.5,0,314316,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0.0833333333333,0.0625,1,1244
0.5,0,314317,archived_314159_anchor,0.6875,SAFE-ALPHA,0,0,0,0,
0.5,0,314317,archived_314159_anchor,0.6875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314318,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314318,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314319,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314319,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314320,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314320,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314321,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314321,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314322,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314322,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314323,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314323,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314324,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314324,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314325,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314325,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314326,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314326,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314327,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314327,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314328,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314328,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314329,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314329,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314330,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314330,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314331,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314331,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314332,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,681
0.5,0,314332,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314333,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314333,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314334,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,1021
0.5,0,314334,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1154
0.5,0,314335,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314335,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314336,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314336,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314337,archived_314159_anchor,0.6875,SAFE-ALPHA,0,0,0,0,
0.5,0,314337,archived_314159_anchor,0.6875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314338,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314338,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314339,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314339,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314340,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314340,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314341,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314341,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314342,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314342,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314343,archived_314159_anchor,0.6875,SAFE-ALPHA,0,0,0,0,
0.5,0,314343,archived_314159_anchor,0.6875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314344,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314344,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314345,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,346
0.5,0,314345,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314346,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314346,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314347,archived_314159_anchor,0.8125,SAFE-ALPHA,1,0,0,1,
0.5,0,314347,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314348,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314348,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314349,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,891
0.5,0,314349,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314350,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314350,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314351,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314351,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314352,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314352,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314353,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,276
0.5,0,314353,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1259
0.5,0,314354,archived_314159_anchor,0.6875,SAFE-ALPHA,0,0,0,0,
0.5,0,314354,archived_314159_anchor,0.6875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314355,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314355,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314356,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,876
0.5,0,314356,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314357,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.142857142857,0.125,2,913.5
0.5,0,314357,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314358,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314358,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314359,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314359,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314360,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314360,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314361,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314361,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314362,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314362,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314363,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,576
0.5,0,314363,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314364,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314364,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314365,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314365,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314366,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314366,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314367,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314367,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314368,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,306
0.5,0,314368,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314369,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314369,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314370,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,991
0.5,0,314370,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1139
0.5,0,314371,archived_314159_anchor,0.75,SAFE-ALPHA,1,0,0,1,
0.5,0,314371,archived_314159_anchor,0.75,Matched terminal weighted e-BH,1,0,0,1,
0.5,0,314372,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,596
0.5,0,314372,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1214
0.5,0,314373,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314373,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314374,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314374,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314375,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314375,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314376,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,931
0.5,0,314376,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1214
0.5,0,314377,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314377,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314378,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314378,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314379,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,1061
0.5,0,314379,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314380,archived_314159_anchor,0.75,SAFE-ALPHA,0,0.0833333333333,0.0625,1,381
0.5,0,314380,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314381,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314381,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314382,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,586
0.5,0,314382,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314383,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314383,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314384,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314384,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314385,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314385,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314386,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314386,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314387,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314387,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314388,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314388,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314389,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314389,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314390,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314390,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314391,archived_314159_anchor,1,SAFE-ALPHA,0,0,0,0,
0.5,0,314391,archived_314159_anchor,1,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314392,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314392,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314393,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,971
0.5,0,314393,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0.0769230769231,0.0625,1,1259
0.5,0,314394,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314394,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314395,archived_314159_anchor,0.75,SAFE-ALPHA,0,0.0833333333333,0.0625,1,196
0.5,0,314395,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314396,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314396,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314397,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314397,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314398,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314398,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314399,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314399,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314400,archived_314159_anchor,0.75,SAFE-ALPHA,0,0,0,0,
0.5,0,314400,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314401,archived_314159_anchor,0.75,SAFE-ALPHA,0,0.0833333333333,0.0625,1,401
0.5,0,314401,archived_314159_anchor,0.75,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314402,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314402,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314403,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,796
0.5,0,314403,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1214
0.5,0,314404,archived_314159_anchor,0.8125,SAFE-ALPHA,0,0,0,0,
0.5,0,314404,archived_314159_anchor,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314405,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314405,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314406,archived_314159_anchor,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,471
0.5,0,314406,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314407,archived_314159_anchor,0.9375,SAFE-ALPHA,0,0,0,0,
0.5,0,314407,archived_314159_anchor,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.5,0,314408,archived_314159_anchor,0.875,SAFE-ALPHA,0,0,0,0,
0.5,0,314408,archived_314159_anchor,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260730,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.133333333333,0.125,2,641
0.75,0,20260730,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1244
0.75,0,20260731,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,116
0.75,0,20260731,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260732,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260732,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260733,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.2,0.1875,3,839.333333333
0.75,0,20260733,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260734,inserted_20260730_block,1,SAFE-ALPHA,0,0.0625,0.0625,1,956
0.75,0,20260734,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260735,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260735,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260736,inserted_20260730_block,1,SAFE-ALPHA,0,0.0625,0.0625,1,536
0.75,0,20260736,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260737,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260737,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260738,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260738,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260739,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260739,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260740,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260740,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260741,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.142857142857,0.125,2,1066
0.75,0,20260741,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1244
0.75,0,20260742,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.133333333333,0.125,2,396
0.75,0,20260742,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.133333333333,0.125,2,1206.5
0.75,0,20260743,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,1081
0.75,0,20260743,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260744,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260744,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260745,inserted_20260730_block,1,SAFE-ALPHA,0,0.125,0.125,2,456
0.75,0,20260745,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260746,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260746,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260747,inserted_20260730_block,1,SAFE-ALPHA,0,0.0625,0.0625,1,1101
0.75,0,20260747,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260748,inserted_20260730_block,1,SAFE-ALPHA,0,0.0625,0.0625,1,536
0.75,0,20260748,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260749,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,701
0.75,0,20260749,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1214
0.75,0,20260750,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260750,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260751,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260751,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260752,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260752,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260753,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260753,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260754,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,801
0.75,0,20260754,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1199
0.75,0,20260755,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260755,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260756,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,1046
0.75,0,20260756,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1154
0.75,0,20260757,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.0666666666667,0.0625,1,1081
0.75,0,20260757,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1259
0.75,0,20260758,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260758,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260759,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260759,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260760,inserted_20260730_block,1,SAFE-ALPHA,0,0,0,0,
0.75,0,20260760,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260761,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0,0,0,
0.75,0,20260761,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260762,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,1046
0.75,0,20260762,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0.0714285714286,0.0625,1,1139
0.75,0,20260763,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,1139
0.75,0,20260763,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0.0769230769231,0.0625,1,1139
0.75,0,20260764,inserted_20260730_block,0.875,SAFE-ALPHA,0,0,0,0,
0.75,0,20260764,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260765,inserted_20260730_block,1,SAFE-ALPHA,0,0.125,0.125,2,703.5
0.75,0,20260765,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.125,0.125,2,1236.5
0.75,0,20260766,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.142857142857,0.125,2,913.5
0.75,0,20260766,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260767,inserted_20260730_block,1,SAFE-ALPHA,0,0,0,0,
0.75,0,20260767,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260768,inserted_20260730_block,1,SAFE-ALPHA,0,0,0,0,
0.75,0,20260768,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260769,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.0714285714286,0.0625,1,316
0.75,0,20260769,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260770,inserted_20260730_block,0.875,SAFE-ALPHA,0,0.214285714286,0.1875,3,572.666666667
0.75,0,20260770,inserted_20260730_block,0.875,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260771,inserted_20260730_block,1,SAFE-ALPHA,0,0.125,0.125,2,666
0.75,0,20260771,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.0625,0.0625,1,1199
0.75,0,20260772,inserted_20260730_block,0.9375,SAFE-ALPHA,0,0.2,0.1875,3,651
0.75,0,20260772,inserted_20260730_block,0.9375,Matched terminal weighted e-BH,0,0.0666666666667,0.0625,1,1244
0.75,0,20260773,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0.0769230769231,0.0625,1,501
0.75,0,20260773,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
0.75,0,20260774,inserted_20260730_block,0.8125,SAFE-ALPHA,0,0,0,0,
0.75,0,20260774,inserted_20260730_block,0.8125,Matched terminal weighted e-BH,0,0,0,0,
